"gene","meta.logFC.mean","meta.logFC.weighted","meta.P.Value","meta.adj.P.Val","heterogeneity.variance","direction"
"LOC104452509",1.83924224032712,2.58135761833844,0,0,1.06187419236673,"Up"
"LOC104452953",1.4267681749202,1.81038419563645,0,0,0.448523026281839,"Up"
"LOC104453057",1.40791637238382,1.93759006832345,4.69069227904129e-13,2.25060925968097e-11,0.270070744319589,"Up"
"LOC104453094",1.40961706257729,2.16140767186017,7.98816568448046e-12,3.05200273252779e-10,1.49064895240619,"Up"
"LOC104453185",1.99079621502667,3.90427993353322,2.3263799886486e-08,4.36945641985602e-07,3.8627336908542,"Up"
"LOC104453198",4.41835412035697,6.55958474139283,2.24265050974282e-14,1.39884021678633e-12,7.11928046779332,"Up"
"LOC104453221",1.7069369144583,2.72652163964839,1.20347509735552e-10,3.67634034755596e-09,0.911069384069332,"Up"
"LOC104453718",3.04702892746131,2.89224839589986,0,0,0.110616110008907,"Up"
"LOC104453835",1.9477379961591,2.63057674896485,0,0,0.406275926641123,"Up"
"LOC104453892",2.39650809570355,5.3014414303278,0,0,6.48520663287437,"Up"
